id_vente;nombre;poids;CA;nom;mois;nom_site
217814;50014;1010;202746;Langue de chat;mai-03;La_pause_bonbon
217815;49887;1017;201206;Langue de chat;sept-03;La_pause_bonbon
217816;50113;991;202076;Arlequin;mars-04;La_pause_bonbon
217817;49933;984;202385;Arlequin;mars-05;La_pause_bonbon
217818;50062;1011;201986;Arlequin;mars-06;La_pause_bonbon
217819;49881;992;202599;Langue de chat;avr-05;La_pause_bonbon
217820;50085;923;202513;Langue de chat;mai-05;La_pause_bonbon
217821;50162;969;203142;Langue de chat;sept-05;La_pause_bonbon
217822;50014;1074;202351;Langue de chat;oct-05;La_pause_bonbon
217823;49925;1071;201580;Malabar;sept-13;Cassis_E
217824;50162;1036;203964;Arlequin;mars-07;La_pause_bonbon
217825;49936;1040;201659;Arlequin;oct-10;Bubble_bonbon
217826;50042;949;202348;Réglis;sept-13;Roubaix_H
217827;49947;1044;202462;Langue de chat;avr-06;La_pause_bonbon
217828;50028;1040;202659;Langue de chat;mai-06;La_pause_bonbon
217829;50215;1015;201566;Réglis;sept-13;La_pause_bonbon
217830;50049;1058;200946;Fraise tagada;oct-10;Bonbons_bordeaux
217831;49995;976;203037;Guimauve;oct-10;Bonbons_bordeaux
217832;49905;1022;202155;Langue de chat;sept-06;La_pause_bonbon
217833;50005;1087;201512;Langue de chat;oct-06;La_pause_bonbon
217834;50077;968;202116;Carambar;déc-02;Roubaix_E
217835;49987;1048;202729;Fraise tagada;déc-02;Roubaix_E
217836;49869;1072;202522;Dragibus;oct-10;Bonbons_bordeaux
217837;50151;948;202242;Arlequin;mars-11;La_pause_bonbon
217838;49966;943;202082;Arlequin;mars-12;La_pause_bonbon
217839;500;500;201;Langue de chat;avr-07;La_pause_bonbon
217840;500;50;202;Langue de chat;mai-07;La_pause_bonbon
217841;50151;976;202539;Arlequin;oct-10;Bonbons_bordeaux
217842;49901;1036;203499;Réglis;sept-13;Bubble_bonbon
217843;49843;1080;202713;Carambar;août-04;Bron_E
217844;0;0;0;Langue de chat;sept-07;La_pause_bonbon
217845;5012;105;20244;Langue de chat;oct-07;La_pause_bonbon
217846;49973;921;201032;Malabar;sept-13;Cassis_H
217847;50325;1071;202145;Arlequin;mars-13;La_pause_bonbon
217848;49999;1048;202220;Arlequin;mars-14;La_pause_bonbon
217849;50073;966;202426;Langue de chat;oct-10;Bubble_bonbon
217850;49953;1013;202365;Langue de chat;oct-10;Roubaix_H
217851;49999;1042;202747;Malabar;sept-13;Roubaix_H
217852;50098;964;202691;Dragibus;août-04;Bron_E
217853;50056;995;201151;Langue de chat;sept-14;La_pause_bonbon
217854;50064;1083;203086;Langue de chat;oct-14;La_pause_bonbon
217855;49942;1027;201685;Fraise tagada;nov-00;Bron_H
217856;50107;1053;201818;Fraise tagada;nov-01;Bron_H
217857;49827;985;202180;Fraise tagada;nov-00;Cassis_E
217858;50056;999;201201;Carambar;août-03;Bron_E
217859;50063;1025;202488;Malabar;sept-13;La_pause_bonbon
217860;49948;986;201681;Malabar;oct-13;Bastille_E
217861;50174;982;202295;Dragibus;août-03;Bron_E
217862;50086;906;202609;Langue de chat;oct-10;Royal_bonbon
217863;49897;1086;201667;Carambar;nov-10;Cassis_E
217864;50086;1090;201327;Carambar;mars-04;Bron_E
217865;49910;961;201459;Fraise tagada;nov-01;Cassis_E
217866;50269;1020;202790;Malabar;oct-13;Bron_H
217867;49907;952;201405;Dragibus;mars-04;Bron_E
217868;49891;998;201712;Langue de chat;mars-12;Bastille_E
217869;50015;935;201903;Fraise tagada;nov-00;Cassis_H
217870;50090;1050;202377;Carambar;nov-10;Cassis_H
217871;50071;936;202081;Carambar;nov-10;Roubaix_H
217872;49910;966;203023;Fraise tagada;nov-10;Bastille_E
217873;50052;1009;202498;Fraise tagada;nov-01;Cassis_H
217874;50011;996;201828;Fraise tagada;nov-00;Roubaix_H
217875;50019;1023;200740;Malabar;oct-13;Cassis_E
217876;49979;966;202299;Malabar;oct-13;Cassis_H
217877;50039;1007;202080;Fraise tagada;nov-10;Bron_H
217878;50077;931;202874;Carambar;oct-02;Neuilly_Sup
217879;49950;948;201841;Fraise tagada;oct-02;Neuilly_Sup
217880;49975;1043;201984;Malabar;oct-13;Roubaix_H
217881;49997;1089;202289;Dragibus;oct-02;Neuilly_Sup
217882;49949;1057;200583;Réglis;sept-13;Bonbons_bordeaux
217883;49849;1023;202382;Carambar;sept-02;Neuilly_Sup
217884;50020;984;202090;Malabar;oct-13;La_pause_bonbon
217885;49931;1065;202891;Dragibus;sept-02;Neuilly_Sup
217886;50040;994;201956;Fraise tagada;nov-10;Cassis_H
217887;49990;1003;202506;Fraise tagada;nov-10;Roubaix_H
217888;50018;1071;200684;Carambar;nov-10;Bron_E
217889;49935;999;201497;Fraise tagada;nov-10;Bron_E
217890;50061;909;202876;Langue de chat;avr-02;Neuilly_Sup
217891;50176;925;203258;Malabar;nov-13;Bastille_E
217892;49989;996;202649;Dragibus;nov-10;Bron_E
217893;50023;1045;201876;Réglis;oct-13;Bastille_E
217894;50051;969;202279;Langue de chat;mai-02;Neuilly_Sup
217895;50073;966;201428;Guimauve;nov-10;La_pause_bonbon
217896;50119;980;202636;Malabar;nov-13;Bron_H
217897;50029;1014;201834;Malabar;nov-13;Roubaix_H
217898;50054;1073;200939;Langue de chat;août-13;Bastille_E
217899;50029;932;202322;Carambar;mai-02;Neuilly_Sup
217900;49873;984;202040;Dragibus;mai-02;Neuilly_Sup
217901;50118;1036;202417;Krema;mai-02;Neuilly_Sup
217902;49948;1016;201692;Carambar;août-04;Roubaix_E
217903;49899;1050;201636;Carambar;avr-02;Neuilly_Sup
217904;50046;1043;202540;Dragibus;avr-02;Neuilly_Sup
217905;49963;1005;201549;Krema;avr-02;Neuilly_Sup
217906;50094;966;202616;Langue de chat;mars-13;Bastille_E
217907;50042;971;203359;Carambar;mars-04;Roubaix_E
217908;50049;980;202105;Malabar;janv-14;Bastille_E
217909;49908;1077;202648;Dragibus;mars-04;Roubaix_E
217910;49846;1009;201748;Guimauve;mars-11;Bubble_bonbon
217911;49973;927;202832;Dragibus;mars-11;Bubble_bonbon
217912;50043;1004;203357;Guimauve;déc-11;Bubble_bonbon
217913;49933;1077;201815;Arlequin;déc-11;Bubble_bonbon
217914;49843;989;202195;Guimauve;déc-12;Bubble_bonbon
217915;50013;1007;202454;Arlequin;déc-12;Bubble_bonbon
217916;50056;1042;202046;Guimauve;déc-11;Bonbons_bordeaux
217917;50025;1026;201734;Arlequin;déc-11;Bonbons_bordeaux
217918;49940;968;202797;Guimauve;déc-12;Bonbons_bordeaux
217919;49931;987;202693;Arlequin;mars-11;Bubble_bonbon
217920;49960;919;201021;Fraise tagada;nov-01;Roubaix_H
217921;50117;1074;202160;Fraise tagada;nov-00;La_pause_bonbon
217922;49967;1011;202445;Fraise tagada;nov-01;La_pause_bonbon
217923;50026;1107;202344;Guimauve;nov-00;La_pause_bonbon
217924;50045;974;202482;Guimauve;nov-01;La_pause_bonbon
217925;49912;1042;202783;Langue de chat;mars-12;Bonbons_bordeaux
217926;49910;1066;201973;Malabar;janv-14;Cassis_H
217927;50131;989;202819;Malabar;janv-14;La_pause_bonbon
217928;50084;995;201832;Malabar;févr-14;Bastille_E
217929;49996;984;202620;Malabar;févr-14;Bron_H
217930;49905;1004;201480;Malabar;févr-14;Cassis_H
217931;49835;1034;201721;Dragibus;août-04;Roubaix_E
217932;49944;1083;202616;Carambar;août-03;Roubaix_E
217933;49759;1012;202067;Malabar;mars-14;Bastille_E
217934;50174;1058;200887;Dragibus;août-03;Roubaix_E
217935;49928;971;202514;Dragibus;nov-10;Bastille_E
217936;49890;968;201153;Malabar;mars-14;Bron_H
217937;50005;1053;202778;Dragibus;août-07;Neuilly_Sup
217938;49979;1025;202633;Fraise tagada;août-07;Royal_bonbon
217939;50021;1015;201873;Guimauve;août-07;Royal_bonbon
217940;49953;999;201563;Malabar;mars-14;Cassis_H
217941;49890;992;201649;Malabar;mars-14;Roubaix_H
217942;50059;941;202540;Dragibus;août-07;Royal_bonbon
217943;49953;1001;202455;Malabar;mars-14;La_pause_bonbon
217944;49986;967;201525;Malabar;avr-14;Bastille_E
217945;49885;1021;201775;Dragibus;nov-00;Bastille_E
217946;50082;968;201892;Arlequin;août-07;Royal_bonbon
217947;49876;1046;202630;Dragibus;nov-10;Bron_H
217948;50080;947;201679;Guimauve;mars-11;Bonbons_bordeaux
217949;49909;1026;202706;Langue de chat;sept-03;Neuilly_Sup
217950;49976;1036;201278;Dragibus;mars-11;Bonbons_bordeaux
217951;50016;1009;202245;Arlequin;mars-11;Bonbons_bordeaux
217952;50122;1057;202617;Carambar;mars-03;Bron_E
217953;50014;1041;201598;Langue de chat;oct-03;Neuilly_Sup
217954;50012;910;203258;Malabar;avr-14;Bron_H
217955;50067;1051;201666;Dragibus;mars-03;Bron_E
217956;49870;887;201890;Carambar;mars-02;Bron_E
217957;50072;994;202082;Arlequin;déc-12;Bonbons_bordeaux
217958;50150;902;201615;Dragibus;nov-01;Bastille_E
217959;50022;1019;201831;Dragibus;nov-00;Bron_H
217960;49929;1044;202626;Dragibus;nov-01;Bron_H
217961;50000;1029;203240;Dragibus;nov-00;Cassis_H
217962;49952;1094;202342;Dragibus;nov-01;Cassis_H
217963;49900;1059;202000;Dragibus;mars-02;Bron_E
217964;50025;1022;202045;Langue de chat;nov-01;Bastille_E
217965;50017;1014;201800;Dragibus;nov-00;Roubaix_H
217966;49989;1025;201908;Dragibus;nov-01;Roubaix_H
217967;49842;1022;202785;Dragibus;nov-00;La_pause_bonbon
217968;50064;1003;202938;Fraise tagada;août-11;Bubble_bonbon
217969;49932;962;202205;Guimauve;août-11;Bubble_bonbon
217970;49953;987;202205;Dragibus;août-11;Bubble_bonbon
217971;49921;983;201171;Arlequin;août-11;Bubble_bonbon
217972;49919;1105;202002;Krema;août-11;Bubble_bonbon
217973;50049;1023;202108;Dragibus;nov-10;Cassis_H
217974;50003;1019;202493;Langue de chat;août-12;Bonbons_bordeaux
217975;49980;971;202189;Carambar;nov-10;Neuilly_Sup
217976;49986;967;202653;Fraise tagada;nov-10;Neuilly_Sup
217977;49848;971;202409;Malabar;avr-14;Cassis_H
217978;49881;994;202238;Dragibus;nov-01;La_pause_bonbon
217979;49960;908;200560;Dragibus;nov-10;Neuilly_Sup
217980;49899;1026;202125;Arlequin;nov-00;Roubaix_H
217981;49942;974;202799;Arlequin;nov-01;Roubaix_H
217982;49882;1036;202112;Arlequin;nov-00;La_pause_bonbon
217983;50018;986;201978;Arlequin;nov-01;La_pause_bonbon
217984;49938;848;202519;Langue de chat;août-13;Bonbons_bordeaux
217985;49975;1063;202496;Carambar;mars-06;Neuilly_Sup
217986;49837;1042;202434;Malabar;avr-14;Roubaix_H
217987;49957;1053;201794;Dragibus;mars-06;Neuilly_Sup
217988;50051;1021;202845;Langue de chat;sept-04;Neuilly_Sup
217989;49970;991;201210;Carambar;mars-05;Neuilly_Sup
217990;50106;1068;202240;Malabar;avr-14;La_pause_bonbon
217991;49983;977;202960;Dragibus;mars-05;Neuilly_Sup
217992;49985;1047;201243;Langue de chat;oct-04;Neuilly_Sup
217993;50203;995;201876;Carambar;mars-03;Roubaix_E
217994;49976;979;202404;Malabar;mai-14;Bastille_E
217995;50004;1026;203007;Dragibus;mars-03;Roubaix_E
217996;50148;1020;202644;Réglis;oct-13;Bron_H
217997;49934;986;203237;Réglis;oct-13;Cassis_E
217998;50004;956;202847;Carambar;mars-02;Roubaix_E
217999;50033;998;201954;Malabar;mai-14;Bron_H
218000;49945;920;203373;Dragibus;mars-02;Roubaix_E
218001;50071;956;202145;Langue de chat;avr-05;Neuilly_Sup
218002;49937;989;201427;Langue de chat;mai-05;Neuilly_Sup
218003;49922;1031;201584;Fraise tagada;août-11;Bonbons_bordeaux
218004;49795;1064;202782;Guimauve;août-11;Bonbons_bordeaux
218005;49865;913;201282;Dragibus;août-11;Bonbons_bordeaux
218006;49967;1014;202762;Langue de chat;sept-05;Neuilly_Sup
218007;49946;987;202027;Arlequin;août-11;Bonbons_bordeaux
218008;50094;909;203422;Krema;août-11;Bonbons_bordeaux
218009;49937;1001;202833;Langue de chat;sept-06;Neuilly_Sup
218010;49828;906;202462;Langue de chat;oct-06;Neuilly_Sup
218011;50017;1069;202670;Carambar;mars-04;Neuilly_Sup
218012;50054;1094;201668;Malabar;mai-14;Cassis_E
218013;50031;1006;202000;Dragibus;mars-04;Neuilly_Sup
218014;50088;966;201600;Langue de chat;avr-07;Neuilly_Sup
218015;49933;953;202208;Langue de chat;mai-07;Neuilly_Sup
218016;49942;976;202680;Krema;août-11;Bastille_E
218017;49900;950;202572;Carambar;août-02;Bron_E
218018;50034;1061;202176;Malabar;mai-14;Cassis_H
218019;50088;986;201565;Langue de chat;sept-07;Neuilly_Sup
218020;49966;956;202858;Langue de chat;oct-07;Neuilly_Sup
218021;50050;974;202916;Guimauve;mars-12;Bubble_bonbon
218022;49761;952;201184;Dragibus;mars-12;Bubble_bonbon
218023;50197;949;202980;Arlequin;mars-12;Bubble_bonbon
218024;50183;988;202285;Réglis;oct-13;Cassis_H
218025;49959;1001;202258;Fraise tagada;nov-10;Royal_bonbon
218026;50019;995;201402;Dragibus;août-02;Bron_E
218027;50006;1057;202346;Réglis;oct-13;Roubaix_H
218028;50036;1062;202954;Krema;août-11;Bron_H
218029;49839;1024;202206;Guimauve;nov-10;Royal_bonbon
218030;50038;1010;201796;Dragibus;nov-10;Royal_bonbon
218031;50064;1059;202713;Guimauve;mars-13;Bubble_bonbon
218032;50159;1007;202201;Arlequin;nov-10;Royal_bonbon
218033;49942;1027;201955;Réglis;oct-13;La_pause_bonbon
218034;50131;1046;201424;Krema;août-11;Cassis_E
218035;50102;1046;201280;Krema;août-11;Cassis_H
218036;50125;1027;202592;Carambar;août-06;Neuilly_Sup
218037;49926;1016;202080;Dragibus;nov-10;Roubaix_H
218038;50022;959;202111;Dragibus;nov-10;La_pause_bonbon
218039;49894;1044;203252;Dragibus;mars-13;Bubble_bonbon
218040;49794;1022;202294;Arlequin;mars-13;Bubble_bonbon
218041;50041;979;202638;Guimauve;mars-12;Bonbons_bordeaux
218042;49962;977;202296;Langue de chat;avr-11;Neuilly_Sup
218043;49807;1060;201977;Langue de chat;mai-11;Neuilly_Sup
218044;49810;933;202371;Malabar;mai-14;Roubaix_H
218045;50079;908;201129;Dragibus;août-06;Neuilly_Sup
218046;50095;1001;201807;Langue de chat;août-02;Bron_E
218047;50078;1009;201580;Langue de chat;sept-11;Neuilly_Sup
218048;50168;1041;201571;Langue de chat;oct-11;Neuilly_Sup
218049;50041;1052;201807;Dragibus;mars-12;Bonbons_bordeaux
218050;49978;1060;202320;Arlequin;mars-12;Bonbons_bordeaux
218051;49863;982;201924;Arlequin;nov-10;Bastille_E
218052;49953;926;201207;Langue de chat;avr-12;Neuilly_Sup
218053;49982;936;203024;Langue de chat;mai-12;Neuilly_Sup
218054;49932;998;202064;Carambar;août-05;Neuilly_Sup
218055;50129;962;202150;Malabar;mai-14;La_pause_bonbon
218056;50170;968;201710;Guimauve;mars-13;Bonbons_bordeaux
218057;49976;1002;201639;Dragibus;mars-13;Bonbons_bordeaux
218058;49941;986;202773;Carambar;août-02;Roubaix_E
218059;50080;1083;201507;Malabar;juin-14;Bastille_E
218060;49901;962;201790;Dragibus;août-02;Roubaix_E
218061;50032;1027;202730;Langue de chat;sept-03;Roubaix_E
218062;49792;1029;203269;Langue de chat;oct-03;Roubaix_E
218063;50089;919;203069;Arlequin;mars-13;Bonbons_bordeaux
218064;49810;976;202499;Arlequin;nov-10;Bron_H
218065;50126;999;202414;Langue de chat;mars-11;Bron_E
218066;50066;990;202515;Langue de chat;avr-04;Roubaix_E
218067;49986;1029;201544;Langue de chat;mai-04;Roubaix_E
218068;49974;915;201378;Krema;août-11;Roubaix_H
218069;49873;1051;202169;Malabar;juin-14;Bron_H
218070;50011;1033;201815;Langue de chat;sept-04;Roubaix_E
218071;50026;919;201935;Langue de chat;oct-04;Roubaix_E
218072;50008;931;203132;Langue de chat;mars-03;Bron_H
218073;49770;1048;202416;Langue de chat;mars-05;Bron_H
218074;49841;976;201893;Arlequin;nov-10;Cassis_E
218075;49922;996;202116;Langue de chat;avr-05;Roubaix_E
218076;50002;1006;202477;Langue de chat;mai-05;Roubaix_E
218077;49953;938;200732;Arlequin;nov-10;Roubaix_H
218078;49849;974;201928;Langue de chat;mars-13;Bron_H
218079;49902;1004;202580;Langue de chat;avr-06;Roubaix_E
218080;50021;1036;202504;Langue de chat;mai-06;Roubaix_E
218081;50016;1016;201758;Malabar;juin-14;La_pause_bonbon
218082;50043;1012;201472;Langue de chat;sept-06;Roubaix_E
218083;49920;929;203078;Langue de chat;oct-06;Roubaix_E
218084;49955;1026;202496;Langue de chat;avr-07;Roubaix_E
218085;49870;1046;202809;Langue de chat;mai-07;Roubaix_E
218086;50136;1025;201675;Fraise tagada;août-12;Bubble_bonbon
218087;49931;1009;202638;Guimauve;août-12;Bubble_bonbon
218088;49910;962;202485;Dragibus;août-12;Bubble_bonbon
218089;50097;1101;201711;Langue de chat;sept-07;Roubaix_E
218090;49928;1100;202569;Langue de chat;oct-07;Roubaix_E
218091;50062;989;201614;Arlequin;août-12;Bubble_bonbon
218092;49882;996;201631;Krema;août-11;La_pause_bonbon
218093;50079;961;201198;Fraise tagada;août-12;Bonbons_bordeaux
218094;49945;945;203200;Langue de chat;mars-11;Bubble_bonbon
218095;49977;1053;202858;Guimauve;août-12;Bonbons_bordeaux
218096;49993;980;202702;Dragibus;août-12;Bonbons_bordeaux
218097;50044;917;202415;Arlequin;août-12;Bonbons_bordeaux
218098;49971;1070;202351;Arlequin;nov-10;La_pause_bonbon
218099;50019;972;201950;Réglis;oct-13;Bubble_bonbon
218100;50159;1049;201709;Langue de chat;août-11;Bron_E
218101;49998;1095;201089;Langue de chat;août-12;Bron_E
218102;50004;1019;203113;Langue de chat;août-02;Bron_H
218103;50104;972;201399;Réglis;oct-13;Bonbons_bordeaux
218104;50004;1015;202614;Langue de chat;août-03;Bron_H
218105;50000;911;202833;Fraise tagada;nov-01;Roubaix_E
218106;49970;974;201594;Malabar;juil-14;Bastille_E
218107;49908;1058;202607;Réglis;sept-14;Bastille_E
218108;49844;1040;203353;Langue de chat;mars-12;Bubble_bonbon
218109;49948;993;201899;Langue de chat;mars-13;Bubble_bonbon
218110;49950;996;201863;Langue de chat;mars-14;Bubble_bonbon
218111;49831;1030;201291;Langue de chat;août-11;Bron_H
218112;50052;1047;202404;Langue de chat;mars-07;Cassis_E
218113;50021;1035;202143;Réglis;sept-14;Bron_H
218114;49952;944;202295;Réglis;sept-14;Cassis_E
218115;50126;1040;202227;Fraise tagada;nov-10;Bubble_bonbon
218116;50108;993;202610;Guimauve;nov-10;Bubble_bonbon
218117;50032;982;201672;Langue de chat;mars-11;Cassis_E
218118;49746;1013;202908;Dragibus;nov-10;Bubble_bonbon
218119;50017;993;202936;Dragibus;nov-01;Roubaix_E
218120;49996;1119;201308;Langue de chat;août-13;Bron_H
218121;50058;938;202488;Réglis;sept-14;Cassis_H
218122;49998;1016;202126;Carambar;nov-00;Bron_E
218123;49867;895;201934;Fraise tagada;nov-00;Bron_E
218124;50158;937;202199;Dragibus;nov-00;Bron_E
218125;50033;1137;203098;Malabar;juil-14;Cassis_H
218126;50071;985;202841;Réglis;sept-14;Roubaix_H
218127;50040;986;202465;Carambar;nov-00;Roubaix_E
218128;50032;1098;202828;Langue de chat;août-14;Bron_H
218129;49987;941;202517;Fraise tagada;nov-00;Roubaix_E
218130;49963;1049;202192;Malabar;juil-14;Roubaix_H
218131;49913;976;202337;Dragibus;nov-00;Roubaix_E
218132;50015;996;202095;Fraise tagada;nov-00;Neuilly_Sup
218133;50110;1018;202883;Langue de chat;août-11;Bubble_bonbon
218134;50001;1026;201227;Langue de chat;août-12;Bubble_bonbon
218135;49792;1060;202060;Langue de chat;août-13;Bubble_bonbon
218136;50077;1019;203713;Langue de chat;août-14;Bubble_bonbon
218137;49879;1013;201361;Carambar;déc-02;Neuilly_Sup
218138;50162;993;201244;Dragibus;nov-00;Neuilly_Sup
218139;49958;961;202907;Langue de chat;nov-01;Roubaix_H
218140;50009;995;202733;Carambar;déc-01;Roubaix_H
218141;50018;986;203115;Fraise tagada;déc-02;Neuilly_Sup
218142;49855;959;202729;Fraise tagada;déc-00;Bron_H
218143;50116;966;201839;Fraise tagada;déc-01;Bron_H
218144;50046;1049;202185;Guimauve;déc-00;La_pause_bonbon
218145;49987;922;202509;Guimauve;déc-01;La_pause_bonbon
218146;50019;996;202196;Langue de chat;mars-02;Cassis_H
218147;50255;1009;200972;Langue de chat;mars-03;Cassis_H
218148;49959;1070;203099;Langue de chat;mars-04;Cassis_H
218149;49864;951;202292;Langue de chat;mars-06;Cassis_H
218150;50017;1009;202122;Arlequin;nov-10;Bubble_bonbon
218151;49961;1002;203789;Réglis;sept-14;La_pause_bonbon
218152;50167;1056;202337;Langue de chat;mars-13;Cassis_H
218153;50006;1050;201768;Langue de chat;mars-03;La_pause_bonbon
218154;49923;1066;201585;Langue de chat;mars-05;La_pause_bonbon
218155;49915;992;202475;Langue de chat;mars-06;La_pause_bonbon
218156;499;300;2024;Langue de chat;mars-07;La_pause_bonbon
218157;50021;1038;202365;Réglis;sept-14;Bubble_bonbon
218158;50148;902;202253;Langue de chat;avr-02;Roubaix_H
218159;49975;1024;202022;Guimauve;mai-13;Bubble_bonbon
218160;49893;948;200999;Dragibus;mai-13;Bubble_bonbon
218161;50067;934;202189;Arlequin;mai-13;Bubble_bonbon
218162;50150;1022;202619;Krema;mai-13;Bubble_bonbon
218163;49900;985;203043;Langue de chat;mai-02;Roubaix_H
218164;50057;1052;202438;Fraise tagada;nov-10;Bonbons_bordeaux
218165;49967;1064;202270;Langue de chat;août-02;Cassis_H
218166;50063;985;203150;Langue de chat;août-03;Cassis_H
218167;50017;980;202020;Langue de chat;août-04;Cassis_H
218168;50007;1011;202677;Langue de chat;août-06;Cassis_H
218169;49939;1048;202550;Langue de chat;août-07;Cassis_H
218170;49884;926;201950;Guimauve;nov-10;Bonbons_bordeaux
218171;50108;979;201616;Langue de chat;août-11;Cassis_H
218172;49890;998;202447;Langue de chat;août-12;Cassis_H
